# Source: https://www.pixelpharma.be/files/eigen-tekst-documenten/Lijst%20van%20Geneesmiddelen%20en%20medische%20hulpmiddelen.pdf
# Columns: cnk<TAB>name
812537	Prostin E2 inf. oploss. i.v. [amp.] 1x 0,75mg/0,75ml
815027	Prostin E2 inf. oploss. i.v. [amp.] 1x 5mg/0,5ml
1097526	Gastricalm kauwtabl. 50x 400mg
894162	Colludol 1/2 orofar. spray oploss. 30ml
2475671	Nurofen omh. tabl. 30x 200mg
1180645	Nurofen omh. tabl. 48x 200mg
614826	Tracrium inj./inf. oploss. i.v. [amp.] 5x 50mg/5ml
674671	Tracrium inj./inf. oploss. i.v. [amp.] 10x 25mg/2,5ml
29157	Cremicort-H crème 20g 10mg/1g
852012	Somatostatine-Eumedica inj. oploss. (pdr.+solv.) i.v. [flac.+amp.] 1x 0,25mg
852046	Somatostatine-Eumedica inf. oploss. (pdr.+solv.) i.v. [2x amp.] 1x 3mg
436824	Riopan susp. (zakjes) 20x 800mg/10ml
2591493	Riopan susp. (zakjes) 50x 800mg/10ml
859595	Braunol gel 20g 100mg/1g
845875	Diprivan inj./inf. emuls. i.v. [amp.] 5x 200mg/20ml
2683316	Daflon (Impexeco) 450/50 filmomh. tabl. 90x
826743	Lacteol harde caps. 20x
90332	Bromhexine EG tabl. (deelb.) 50x 8mg
2901742	Heparine Natrium B. Braun inj./inf. oploss. i.v. [flac.] 10x5ml 5000IE/1ml
2417681	Sportflex transderm. lok. spray oploss. 100ml 10mg/1g
107011	Pe-Tam tabl. (deelb.) 20x 500mg
834432	Flagyl inf. oploss. i.v. [zak] 1x 1,5g/300ml
112201	Soframycine nas. spray oploss. 15ml 7800IE/1ml
131136	Prostin E2 vag. tabl. 4x 3mg
3349982	Legalon-Sil inf. oploss. (pdr.) i.v. [flac.] 4x 350mg
847806	Zyrtec filmomh. tabl. (deelb.) 20x 10mg
1678721	Zyrtec filmomh. tabl. (deelb.) 40x 10mg
600189	Acetylcysteine EG harde caps. 30x 200mg
284489	Benzac gel 40g 50mg/1ml
298422	Thymoglobuline inf. oploss. conc. (pdr.) i.v. [flac.] 1x 25mg
2933893	Dafalgan tabl. 20x 500mg
463802	Feldene transderm. lok. gel 50g 5mg/1g
600197	Grafalon inf. oploss. (conc.) i.v. [flac.] 1x 100mg/5ml
3433653	Softa-Man 45/18 cut. oploss. (alc.) 500ml
600361	Sandoglobuline inf. oploss. (pdr.+solv.) i.v. [2x flac.] 6g
3871753	Ibrance (Abacus) harde caps. 21x 100mg
3871779	Ibrance (Abacus) harde caps. 21x 125mg
601179	Prepidil endocerv. gel [voorgev. spuit] 1x 0,5mg/3g
601138	Witte Kruis Mono oploss. (pdr., zakjes) 20x 500mg
608984	Anexate inj./inf. oploss. i.v. [amp.] 1x 0,5mg/5ml
656835	Actilyse inj./inf. oploss. (pdr.+solv.) i.v. [2x flac.] 1x 50mg
685479	Actilyse inj./inf. oploss. (pdr.+solv.) i.v. [2x flac.] 1x 20mg
664482	Actosolv inj./inf. oploss. (pdr.) i.v./i.arter. [flac.] 1x 100000IE
2752434	Venoruton tabl. Forte 100x 500mg
613380	Venoruton tabl. Forte 60x 500mg
663062	Tiberal inf. oploss. (conc.) i.v. [amp.] 1x 1g/6ml
615245	Surbronc filmomh. tabl. (deelb.) 20x 60mg
436790	Ebrantil inj./inf. oploss. i.v. [amp.] 5x 50mg/10ml
640854	Norgalax rect. gel 6x 120mg/10g
2462471	Cymevene inf. oploss. conc. (pdr.) i.v. [flac.] 1x 500mg
490581	Syngel siroop susp. 300ml
2904613	Forlax (PIP) oploss. (pdr., zakjes) 20x 10g
674242	Fucithalmic ocul. gel 5g 10mg/1g
3871761	Ibrance (Abacus) harde caps. 21x 75mg
3872736	Inlyta (Abacus) filmomh. tabl. 56x 5mg
689984	Nimotop inf./instill. oploss. i.v./i.cistern. [flac.] 1x50ml 0,2mg/1ml
1152487	Mepivastesin inj. oploss. s.mucos. [patr.] 50x1,7ml 30mg/1ml
1607613	Daflon 450/50 filmomh. tabl. 60x
2576163	Daflon 450/50 filmomh. tabl. 90x
3080314	Daflon 450/50 filmomh. tabl. 120x
453480	Daflon 450/50 filmomh. tabl. 30x
685313	Vidisic ocul. gel 10g 2mg/1g
2099422	Kamfer Vaseline zalf 20g 100mg/1g
669465	Kefadim inj./inf. oploss. (pdr.) i.m./i.v. [flac.] 1x 2g
481754	Prostin 15M inj. oploss. i.m. [amp.] 1x 0,25mg/1ml
681544	Diprivan inj./inf. emuls. i.v. [flac.] 50ml 10mg/1ml
671461	Fucidin crème 15g 20mg/1g
428532	Ciproxine inf. oploss. i.v. [flac.] 1x 200mg/100ml
476283	Colofiber 4,55/0,15 gran. (zakjes) 20x
457457	Corotrope inf. oploss. i.v. [amp.] 10x10ml 1mg/1ml
1204379	Adriblastina inf./instill. oploss. (conc.) i.v./i.vesic. [flac.] 1x 200mg/100ml
3540119	Exjade filmomh. tabl. 90x 360mg
2962165	Reflexspray cut. spray oploss. 130ml
3891983	Volibris (Abacus) filmomh. tabl. 30x 5mg
439232	Flexium transderm. lok. crème 40g 100mg/1g
439240	Flexium transderm. lok. crème 100g 100mg/1g
439216	Flexium transderm. lok. gel 40g 100mg/1g
439224	Flexium transderm. lok. gel 100g 100mg/1g
42168	Flammazine crème 500g 10mg/1g
685727	Fosfaatlavement 182/80 rect. oploss. 130ml
3391315	Cleen Enema 181/80 rect. oploss. Volw. 133ml
50575	Isopto Tears ocul. druppels oploss. 15ml 5mg/1ml
2591618	Perindopril Servier tabl. (deelb.) 100x 4mg
444117	Dotarem 0,5 mmol/1 ml inj. oploss. i.v. [flac.] 1x 5mmol/10ml
444125	Dotarem 0,5 mmol/1 ml inj. oploss. i.v. [flac.] 1x 7,5mmol/15ml
444133	Dotarem 0,5 mmol/1 ml inj. oploss. i.v. [flac.] 1x 10mmol/20ml
689745	Inderm cut. oploss. Lotion 50ml 10mg/1ml
3439452	Calci-Chew kauwtabl. 120x 500mg
461319	Zofran inj./inf. oploss. i.m./i.v. [amp.] 5x 4mg/2ml
461327	Zofran inj./inf. oploss. i.m./i.v. [amp.] 5x 8mg/4ml
233189	Glypressin inj./inf. oploss. (pdr.+solv.) i.v. [flac.+amp.] 5x 1mg
4148169	Bortezomib Accord (Abacus) inj. oploss. (pdr.) i.v./s.c. [flac.] 1x 3,5mg
242693	Optiray 300 mg/1 ml inj. oploss. i.v./i.arter. [flac.] 1x 127,2g/200ml
3459740	Movicol oploss. (zakjes) Unidose 50x25ml
86629	Tears Naturale 1/3 ocul. druppels oploss. 15ml
491290	Asaflow maagsapresist. tabl. 56x 160mg
3927050	Sprycel (Abacus) filmomh. tabl. 60x 50mg
316372	Septanest 40/5 inj. oploss. s.mucos. Normal [patr.] 50x1,7ml
136267	Vibrocil 0,25/2,5 nas. druppels oploss. 15ml
497560	Vitalipid Novum inf. emuls. (conc.) i.v. Volw. [amp.] 10x10ml
497552	Vitalipid Novum inf. emuls. (conc.) i.v. Kind [amp.] 10x10ml
49122	Imodium harde caps. 20x 2mg
1545391	Desomedine ocul. druppels oploss. [zonder bew.] 1x10ml 1mg/1ml
251272	Livostin nas. spray susp. 100dos. 50µg/1dos.
251264	Livostin ocul. druppels susp. 4ml 0,5mg/1ml
3303831	Movicol (Impexeco) oploss. (pdr., zakjes) Chocoladesmaak 20x
2996320	Toularynx Bromhexine siroop oploss. 180ml 5mg/5ml
2409779	Diflucan inf. oploss. i.v. [flac.] 1x 200mg/100ml
290155	Dakin Cooper cut. oploss. 250ml 5mg/1ml
299057	Toularynx Dextromethorphan siroop oploss. 180ml 7,5mg/5ml
1538545	Fucidin crème 30g 20mg/1g
3144185	Reparil (Impexeco) maagsapresist. tabl. 100x 20mg
290189	Actosolv inj./inf. oploss. (pdr.) i.v./i.arter. [flac.] 1x 600000IE
1189836	Rydene inf. oploss. i.v. [amp.] 10x 5mg/5ml
1017953	Fructines druppels oploss. 15ml 7,5mg/1ml
1782499	Spidifen oploss. (gran., zakjes) 24x 200mg
1204973	Hibidil cut. oploss. (unidose) 10x15ml 0,5mg/1ml
1204999	Hibidil cut. oploss. (unidose) 8x50ml 0,5mg/1ml
3649134	Opdivo (Abacus) inf. oploss. (conc.) i.v. [flac.] 1x 40mg/4ml
3649126	Opdivo (Abacus) inf. oploss. (conc.) i.v. [flac.] 1x 100mg/10ml
3871787	Kyprolis (Abacus) inf. oploss. (pdr.) i.v. [flac.] 1x 60mg
392423	Niflugel transderm. lok. gel 60g 25mg/1g
3214475	Fusidine Teva crème 15g 20mg/1g
3919263	Mekinist (Abacus) filmomh. tabl. 30x 2mg
316521	Allergodil nas. spray oploss. 10ml 1mg/1ml
1073881	Kytril inj./inf. oploss. i.v. [amp.] 1x 3mg/3ml
3919297	Tafinlar (Abacus) harde caps. 28x 75mg
1281906	GHRH-Ferring inj. oploss. (pdr.+solv.) i.v. [2x amp.] 1x 50µg
2498632	Daflon (Impexeco) 450/50 filmomh. tabl. 30x
2068591	InductOs i.laes. implantatiematrix (pdr.+solv.+matrix) 1x 12mg
3187176	Dolcispray transderm. lok. spray oploss. 50ml 40mg/1ml
3196086	Dolcispray transderm. lok. spray oploss. 25ml 40mg/1ml
1022011	Klean-Prep oploss. (pdr., zakjes) 4x
3540093	Exjade filmomh. tabl. 90x 90mg
1008077	Revitalose C 1000 oploss. [amp.] 14x 2(1+1)
487710	Confosept Zuurstofwater cut. oploss. 120ml 3%
812792	Algipan 50/100/15 zalf Balsem 140g
100073	Algipan 50/100/15 zalf Balsem 80g
1102961	Novaban inj./inf. oploss. i.v. [amp.] 1x 5mg/5ml
1690262	Aspirine oplosb. tabl. (deelb.) 30x 100mg
2190916	Venoruton (Impexeco) tabl. Forte 60x 500mg
1232982	Picolaxine tabl. 30x 5mg
1125301	Loperamide EG harde caps. 20x 2mg
2799187	Orgaran inj./inf. oploss. i.v./s.c. [amp.] 10x 750IE anti-Xa/0,6ml
1133099	Zovirax crème Labialis 2g 50mg/1g
1239607	Atronase nas. spray oploss. 180dos. 20µg/1dos.
233866	Thilo-Tears ocul. gel 10g 3mg/1g
2175388	Tegaderm Hydrogel gel 10x15g
1218684	Lysox oploss. (gran., zakjes) 14x 400mg
1218692	Lysox oploss. (gran., zakjes) 30x 400mg
3381613	Kalydeco gran. (zakjes) 56x 75mg
1114537	Medica 2/0,5 orofar. spray oploss. Menthol 30ml
1204270	Linisol 1 % inj. oploss. i.v./s.c./i.derm./epidur. [amp.] 20x 100mg/10ml
1205749	Linisol 2 % inj. oploss. i.v./s.c./epidur. [amp.] 20x 200mg/10ml
2251775	Curosurf instill. susp. endotrach. 1x 240mg/3ml
1555846	Antigriphine 500/65 filmomh. tabl. 20x
1183748	Iso-Betadine vag. oploss. Unigyn 5x10ml 100mg/1ml
1186139	Adenocor inj. oploss. i.v. [amp.] 6x 6mg/2ml
600585	Siccagent ocul. druppels oploss. 10ml 20mg/1ml
1181130	Diprivan inj./inf. emuls. i.v. [voorgev. spuit] 1x 500mg/50ml
1121482	Dotarem 0,5 mmol/1 ml inj. oploss. i.v. [voorgev. spuit] 1x 7,5mmol/15ml
1121490	Dotarem 0,5 mmol/1 ml inj. oploss. i.v. [voorgev. spuit] 1x 10mmol/20ml
1221175	Eprex inj. oploss. i.v./s.c. [voorgev. spuit] 6x 1000IE/0,5ml
1221191	Eprex inj. oploss. i.v./s.c. [voorgev. spuit] 6x 3000IE/0,3ml
15073	Hibitane cut. oploss. 500ml 5mg/1ml
1221209	Eprex inj. oploss. i.v./s.c. [voorgev. spuit] 6x 4000IE/0,4ml
1221217	Eprex inj. oploss. i.v./s.c. [voorgev. spuit] 6x 10000IE/1ml
1197375	Fludara inj./inf. oploss. (pdr.) i.v. [flac.] 5x 50mg
1226125	Eposin inf. oploss. (conc.) i.v. [flac.] 1x 100mg/5ml
1170232	Troc 200/200/50 oplosb. tabl. (deelb.) 20x
3119336	Troc 200/200/50 oplosb. tabl. (deelb.) 40x
1244227	Steovit 500/200 kauwtabl. D3 Sinaasappel 60x
1183730	Iso-Betadine vag. oploss. Gynecologie 500ml 100mg/1ml
1197235	Mucinum maagsapresist. tabl. 30x 5mg
1114404	Mivacron inj./inf. oploss. i.v. [amp.] 5x 20mg/10ml
1114412	Mivacron inj./inf. oploss. i.v. [amp.] 5x 10mg/5ml
3622404	Relaxine filmomh. tabl. 60x 500mg
51433	Kamillosan cut./or./oromuc. oploss. 100ml
828798	Kamillosan cut./or./oromuc. oploss. 250ml
2768802	Vicks Expectorant siroop oploss. Honing 180ml 66mg/5ml
1181510	Diprivan inf. emuls. i.v. [voorgev. spuit] 1x 1g/50ml
1272905	Loperamide EG harde caps. 200x 2mg
1217652	Flexium transderm. lok. spray oploss. 50ml 100mg/1g
1250661	Kytril filmomh. tabl. 10x 1mg
1177245	i.v./i.arter./i.card./i.cavern./i.duct./i.uter./urethr. [flac.] 1x 122,48g/200ml
3391331	Cleen Phospho-Soda 2,71/1,2 oploss. (conc.) 45ml
1260157	Nimbex inj./inf. oploss. i.v. [amp.] 5x 20mg/10ml
1260140	Nimbex inj./inf. oploss. i.v. [amp.] 5x 10mg/5ml
1278449	Prostaserene zachte caps. 30x 320mg
1274273	Prosta Urgenin zachte caps. 30x 320mg
1294669	Xenetix 350 mg/1 ml inj. oploss. i.v./i.arter./i.card. [flac.] 1x 153,56g/200ml
1243906	Otrivine Tegen neusverstopping nas. spray oploss. Menthol 10ml 1mg/1ml
1295351	Lioresal inj./inf. oploss. i.thec. [amp.] 1x 0,05mg/1ml
1289586	Sulfasil crème 50g 10mg/1g
2562387	Esmeron inj./inf. oploss. i.v. [amp.] 10x 50mg/5ml
1588219	Lactulose EG oploss. (pdr., zakjes) 30x 10g
3268224	Endopeg gastr./or. oploss. 6x1l
3456589	Augmentin 1/100 inj./inf. oploss. (pdr.) i.v. P [flac.] 10x
3456571	Augmentin 500/50 inj./inf. oploss. (pdr.) i.v. P [flac.] 10x
1300037	Lysox oploss. (gran., zakjes) Junior 30x 100mg
1286251	Acetylcysteine EG oploss. (gran., zakjes) 30x 200mg
3276086	Acetylcysteine EG oploss. (gran., zakjes) 60x 600mg
1286269	Acetylcysteine EG oploss. (gran., zakjes) 10x 600mg
3276078	Acetylcysteine EG oploss. (gran., zakjes) 30x 600mg
1359991	Purilon gel 10x25g
1368133	Nu-Gel gel 6x25g
2639151	Medica 2/0,5 orofar. spray oploss. Lemon 30ml
2765162	Ibuprofen Teva transderm. lok. gel 120g 50mg/1g
1278266	Movicol oploss. (pdr., zakjes) 20x
2730273	Mucodox harde caps. 56x 300mg
2730406	Mucodox harde caps. 14x 300mg
1284298	Vectavir crème Labialis 2g 10mg/1g
2802247	Octagam inf. oploss. i.v. [flac.] 1x 10g/200ml
2802254	Octagam inf. oploss. i.v. [flac.] 1x 5g/100ml
2899250	Octagam inf. oploss. i.v. [flac.] 1x 2,5g/50ml
1590397	Nustasium tabl. (deelb.) 20x 50mg
1310374	Campto inf. oploss. (conc.) i.v. [flac.] 1x 100mg/5ml
1303346	Imodium orodisp. tabl. Instant 60x 2mg
1303338	Imodium orodisp. tabl. Instant 20x 2mg
857953	Sofrasolone 7800/0,5/2,5 nas. spray susp. 10ml
1310382	Campto inf. oploss. (conc.) i.v. [flac.] 1x 40mg/2ml
1291061	Ultiva inj./inf. oploss. conc. (pdr.) i.v. [flac.] 5x 2mg
1291079	Ultiva inj./inf. oploss. conc. (pdr.) i.v. [flac.] 5x 5mg
467225	Cynarol oploss. (conc.) 90ml 240mg/1ml
4108379	Iclusig filmomh. tabl. 30x 30mg
1291053	Ultiva inj./inf. oploss. conc. (pdr.) i.v. [flac.] 5x 1mg
1402338	Prograft inf. oploss. (conc.) i.v. [amp.] 10x 5mg/1ml
2547958	Nurofen omh. tabl. 30x 400mg
3137098	Mama Natura Dento tabl. 120x
1359975	Purilon gel 5x15g
110213	Duphalac 667 mg/1 ml siroop oploss. 500ml 3,33g/5ml
2655132	Enterol (PIP) harde caps. 50x
1344449	Novaban inj./inf. oploss. i.v. [amp.] 1x 2mg/2ml
1363795	Venoruton oploss. (pdr., zakjes) 30x 1g
2881019	Neo-Cutigenol 7/4000 zalf 150g
3235504	Carbobel Mono gran. 70g 750mg/5g
52589	Neo-Cutigenol 7/4000 zalf 50g
3968351	Pangel gel 30g 50mg/1g
1334754	Neo-Golaseptine 0,44/1,7 orofar. spray oploss. 30g
2605335	Cardioaspirine maagsapresist. tabl. 56x 100mg
2621936	Cardioaspirine maagsapresist. tabl. 84x 100mg
1380740	Strepsils+Lidocaine 2,2/4,5/6 orofar. spray oploss. 20ml
1437961	Inotyol 15/50/150 zalf 90g
1342609	Lactulose EG siroop oploss. 300ml 3,35g/5ml
127035	Pyralvex 4,8/10 gingiv./oromuc. oploss. 10ml
1402569	Mebeverine EG filmomh. tabl. 40x 135mg
1342617	Lactulose EG siroop oploss. 500ml 3,35g/5ml
1349505	Cytosar inj./inf. oploss. (conc.) i.v. Cytosafe [flac.] 1x 1g/10ml
1349497	Cytosar inj./inf. oploss. (conc.) i.v. Cytosafe [flac.] 1x 2g/20ml
2190742	Bisacodyl EG maagsapresist. tabl. 40x 5mg
1063809	Nestosyl 10/10/100 zalf 30g
1337419	Bisacodyl Teva maagsapresist. tabl. 30x 10mg
1711902	Xogel 50/1,5 gingiv./oromuc. gel Volwassenen 50g
1351394	Folavit tabl. (deelb.) 40x 4mg
3181229	Nurofen omh. tabl. Kinderen 24x 200mg
1713056	Etomidate-Lipuro inj. emuls. i.v. [amp.] 10x 20mg/10ml
2051928	Daktarin cut. spray pdr. 8g 20mg/1g
3509940	Softa-Man 45/18 gel (alc.) Viscorub 1x500ml
1185610	AmBisome inf. disp. conc. (pdr.) i.v. Liposomaal [flac.] 10x 50mg
4107413	Toularynx Guaifenesine siroop oploss. 180ml 66mg/5ml
3021433	Ibuprofen EG omh. tabl. 30x 200mg
1403401	Dulcolax Picosulphate zachte caps. 50x 2,5mg
1445709	Spasmine harde caps. 40x 60mg
819557	Corsodyl orofar. spray oploss. 60ml 2mg/1ml
1359728	Noscaflex tabl. 20x 15mg
4121554	Anidulafungine Accord Healthcare inf. oploss. conc. (pdr.) i.v. [flac.] 1x 100mg
1588144	Microlax 625/90/9 rect. oploss. 12x5ml
1531524	Dacarbazine Medac inj./inf. oploss. (pdr.) i.v. [flac.] 1x 1g
1554583	Nasasinutab nas. spray oploss. 10ml 1mg/1ml
1361161	Ibuprofen Teva transderm. lok. gel 50g 50mg/1g
1080886	Cedium Benzalkonium cut. spray oploss. 50ml 1mg/1ml
127159	Sterillium 450/300/2 cut. oploss. (alc.) 100ml
1399666	Zyrtec filmomh. tabl. (deelb.) 7x 10mg
29694	Cedium Benzalkonium cut. oploss. 30ml 1mg/1ml
37820	Duratears 30/30/940 ocul. zalf [zonder bew.] 3,5g
1406321	Duspatalin harde caps. verl. afgifte Retard 60x 200mg
449967	Ibumed tabl. 24x 200mg
389510	Lacrinorm ocul. gel 10g 2mg/1g
1411727	Microlax 625/90/9 rect. oploss. 4x5ml
41590	Sufenta inj./inf. oploss. i.v./epidur. [amp.] 5x 50µg/10ml
1688464	Suprasorb G gel 10x20g
17210	Agiolax 2,76/8,3 gran. 250g
66746	Penicilline inj./inf. oploss. (pdr.) i.m./i.v./i.artic./i.burs. [flac.] 100x 1000000IE
1406313	Lysomucil oploss. (gran., zakjes) 14x 600mg
30437	Chloraseptine i.vesic./cut./vag. oploss. (tabl.) 60x 250mg
1501493	Lysomucil oploss. (gran., zakjes) 30x 600mg
90225	TriAnal 0,25/50 cut./rect. zalf 20g
3661642	Bosentan Accord filmomh. tabl. 56x 62,5mg
31468	Clonazone cut. oploss. (pdr.) 20g
1097047	Novaban harde caps. 5x 5mg
631523	Seneuval 25/25/100 harde caps. 45x
680017	Diphamine cut. spray emuls. 60g 10mg/1ml
1415363	Mabthera inf. oploss. (conc.) i.v. [flac.] 2x 100mg/10ml
1415371	Mabthera inf. oploss. (conc.) i.v. [flac.] 1x 500mg/50ml
3001880	Aleve filmomh. tabl. 24x 220mg
32896	Azactam inj./inf. oploss. (pdr.) i.m./i.v. [flac.] 1x 2g
2716900	Viratop crème 3g 50mg/1g
132472	Terramycine+Polymyxine B 5/10000 ocul. zalf [zonder bew.] 3,5g
2155075	Aciclovir EG crème Labialis 2g 50mg/1g
137398	Xylocaine 5 % zalf 35g 50mg/1g
253336	Xylocaine 10 % laryngofar./oromuc. spray oploss. 50ml 10mg/1dos.
2872216	R Calm Dimenhydrinate tabl. (deelb. in 4) 24x 50mg
305490	Benzac cut. susp. Wash 100g 50mg/1ml
1682178	Nasa Rhinathiol nas. spray oploss. 10ml 1mg/1ml
1434711	Lipactin 175/5 gel 3g
2498640	Daflon (Impexeco) 450/50 filmomh. tabl. 60x
1478163	Neorecormon inj. oploss. i.v./s.c. [voorgev. spuit] 6x 3000IE/0,3ml
126409	Priciasol nas. spray oploss. 20ml 1mg/1ml
1585892	Lactulose EG siroop oploss. (zakjes) 20x 10g/15ml
1712504	Integrilin inf. oploss. i.v. [flac.] 1x100ml 0,75mg/1ml
1712587	Integrilin inj. oploss. i.v. [flac.] 1x10ml 2mg/1ml
464065	Duphalac 667 mg/1 ml siroop oploss. (zakjes) 20x 10g/15ml
1431402	Allergodil ocul. druppels oploss. 6ml 0,5mg/1ml
2346286	Ibuprofen Kela transderm. lok. gel 50g 50mg/1g
1797737	Cromabak ocul. druppels oploss. [zonder bew.] 10ml 20mg/1ml
2662138	Calisvit 1200/800 susp. (pdr., zakjes) 30x
1430727	Loperamide Teva harde caps. 20x 2mg
1563121	Aciclovir Hospira inf. oploss. (conc.) i.v. [flac.] 5x 250mg/10ml
1563113	Aciclovir Hospira inf. oploss. (conc.) i.v. [flac.] 5x 500mg/20ml
1563105	Aciclovir Hospira inf. oploss. (conc.) i.v. [flac.] 1x 1g/40ml
1433630	Simulect inj./inf. oploss. (pdr.+solv.) i.v. [flac.+amp.] 1x 20mg
1688548	Normosang inf. oploss. (conc.) i.v. [amp.] 4x 250mg/10ml
33290	D-Cure druppels oploss. 10ml 2400IE/1ml
1574490	Mifegyne tabl. 3x 200mg
33415	Emthexate inj./inf. oploss. (conc.) i.m./i.v./i.thec./i.arter./i.ventr. [flac.] 1x 5g/50ml
1530963	Flector Tissugel transderm. lok. medic. pleister 5x 10mg/1g (14x10cm)
129114	Scheriproct 5/1,9 cut./rect. zalf 30g
2539286	Calmiplant 80/160 omh. tabl. 40x
1152743	Stamaril inj. susp. (pdr.+solv.) i.m./s.c. [flac.+voorgev. spuit] 1dos.
1440460	Sorbitol Delalande oploss. (pdr., zakjes) 20x 5g
1221183	Eprex inj. oploss. i.v./s.c. [voorgev. spuit] 6x 2000IE/0,5ml
1445204	Tavanic inf. oploss. i.v. [flac.] 1x 500mg/100ml
1677822	Cerezyme inf. oploss. conc. (pdr.) i.v. [flac.] 1x 400E
1446764	Vincrisin inj./inf. oploss. i.v. [flac.] 1x 1mg/1ml
1446772	Vincrisin inj./inf. oploss. i.v. [flac.] 1x 2mg/2ml
1522408	Neorecormon inj. oploss. i.v./s.c. [voorgev. spuit] 6x 4000IE/0,3ml
1448133	Rhinathiol Antirhinitis 5/2 siroop oploss. 200ml
389189	Braunol cut./vag. oploss. 30ml 76,9mg/1ml
1609155	Dafalgan orodisp. tabl. Odis 16x 500mg
1513928	Vasocedine Pseudoephedrine filmomh. tabl. 6x 60mg
1448778	C-Will harde caps. verl. afgifte 20x 500mg
1412568	Oculotect ocul. druppels oploss. (unidose) [zonder bew.] 20x 20mg/0,4ml
2483576	Hycamtin inf. oploss. conc. (pdr.) i.v. [flac.] 5x 1mg
1633114	Thyrogen inj. oploss. (pdr.) i.m. [flac.] 2x 0,9mg
1450956	Gaviscon 250/133,5 siroop susp. 500ml
1446533	Prohance 279,3 mg/1 ml inj. oploss. i.v. [flac.] 1x 2,793g/10ml
1570019	Echinacin Liquidum oploss. (conc.) 50ml 0,8g/1g
1555606	Optovit E zachte caps. 60x 134,2mg
1484468	Dextromethorphan Teva siroop oploss. 180ml 7,5mg/5ml
1446558	Prohance 279,3 mg/1 ml inj. oploss. i.v. [flac.] 1x 5,586g/20ml
1478122	Multihance 0,5 mmol/1 ml inj. oploss. i.v. [flac.] 1x 5mmol/10ml
467233	Cynarol omh. tabl. 50x 200mg
1478155	Neorecormon inj. oploss. i.v./s.c. [voorgev. spuit] 6x 2000IE/0,3ml
1478536	Multihance 0,5 mmol/1 ml inj. oploss. i.v. [flac.] 1x 10mmol/20ml
2789576	Therafixx-Tusso siroop oploss. Volw. 200ml 7,5mg/5ml
434365	Bisolvon druppels oploss. 100ml 2mg/1ml
1460575	Vicks Vaporub zalf voor inhalatiedamp [pot] 100g
4167722	Pelmeg (Abacus) inj. oploss. s.c. [voorgev. spuit] 1x 6mg/0,6ml
1522390	Neorecormon inj. oploss. i.v./s.c. [voorgev. spuit] 6x 6000IE/0,3ml
1615152	VoriNa inj./inf. oploss. i.m./i.v. [flac.] 1x 100mg/4ml
1643469	Aranesp inj. oploss. i.v./s.c. [voorgev. spuit] 4x 10µg/0,4ml
1661560	Eprex inj. oploss. i.v./s.c. [voorgev. spuit] 6x 5000IE/0,5ml
1466903	Navelbine inf. oploss. (conc.) i.v. [flac.] 10x 50mg/5ml
1466895	Navelbine inf. oploss. (conc.) i.v. [flac.] 10x 10mg/1ml
1466432	Cisplatine Hospira inf. oploss. (conc.) i.v. [flac.] 1x 50mg/50ml
1466424	Cisplatine Hospira inf. oploss. (conc.) i.v. [flac.] 1x 100mg/100ml
2990257	Iso-Betadine (Impexeco) cut. oploss. Dermicum 1x125ml 100mg/1ml
1468180	Cellcept inf. oploss. conc. (pdr.) i.v. [flac.] 4x 500mg
2308153	Myocet inf. oploss. conc. (pdr.+solv.) i.v. Liposomal [flac.] 2x 50mg
2227023	Acetylcysteine Apotex oploss. (gran., zakjes) 14x 600mg
2227007	Acetylcysteine Apotex oploss. (gran., zakjes) 60x 600mg
2226983	Acetylcysteine Apotex oploss. (gran., zakjes) 30x 600mg
2501013	Flaminal gel Hydro 1x50g
1745249	Dynastat inj. oploss. (pdr.) i.m./i.v. [flac.] 10x 40mg
1478171	Neorecormon inj. oploss. i.v./s.c. [voorgev. spuit] 6x 5000IE/0,3ml
2048403	Chirocaine 1,25 mg/1 ml inf. oploss. epidur. [zak] 12x 250mg/200ml
1475581	Leustatin inf. oploss. (conc.) i.v. [amp.] 7x 10mg/10ml
456749	Cetavlex 5/1 crème 60g
1478130	Neorecormon inj. oploss. i.v./s.c. [voorgev. spuit] 6x 500IE/0,3ml
1482280	Diprivan inf. emuls. i.v. [flac.] 50ml 20mg/1ml
1478189	Neorecormon inj. oploss. i.v./s.c. [voorgev. spuit] 6x 10000IE/0,6ml
1478528	Multihance 0,5 mmol/1 ml inj. oploss. i.v. [flac.] 1x 7,5mmol/15ml
2218188	Cefazoline Sandoz inf. oploss. (pdr.) i.v. [flac.] 10x 2g
1640119	Aggrastat inf. oploss. i.v. [zak] 1x250ml 0,05mg/1ml
1588649	Nortussine Mono siroop oploss. 125ml 10mg/5ml
2890127	C-Will harde caps. verl. afgifte 60x 500mg
1763283	Multigam 5 % inf. oploss. i.v. [flac.] 1x 2,5g/50ml
2428225	Mircera inj. oploss. i.v./s.c. [voorgev. spuit] 1x 100µg/0,3ml
2826840	Fucidin (Impexeco) crème 15g 20mg/1g
2826865	Fucidin (Impexeco) zalf 15g 20mg/1g
2200632	Muphoran inf. oploss. (pdr.+solv.) i.v. [flac.+amp.] 1x 200mg
1551407	Lysomucil siroop oploss. Junior 100ml 100mg/5ml
1661578	Eprex inj. oploss. i.v./s.c. [voorgev. spuit] 6x 6000IE/0,6ml
